Unnamed: 0,ID,GENDER,CAR,PROPERTY,NO OF CHILDREN,INCOME TOTAL,INCOME TYPE,EDUCATION TYPE,FAMILY STATUS,HOUSING TYPE,PHONE,EMAIL,OCCUPATION TYPE,FAMILY SIZE,STATUS,AGE
412954,5086056,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
412956,5086057,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
412974,5086058,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
412987,5086059,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
413025,5086060,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
413066,5086062,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
413078,5086063,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,0,56.0
413091,5086064,F,N,Y,0,135000.0,State servant,Secondary,Married,Own House,0,0,Core staff,2,1,56.0
413113,5086067,F,N,N,1,202500.0,Working,Higher education,Civil marriage,Own House,0,0,Accountants,3,1,32.0
413164,5087473,F,N,Y,0,225000.0,Working,Higher education,Married,Own House,0,0,Accountants,2,0,32.0
413188,5087477,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,1,0,High skill tech staff,2,1,60.0
413197,5087479,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,1,0,High skill tech staff,2,1,60.0
413206,5087480,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,1,0,High skill tech staff,2,1,60.0
413215,5087481,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,1,0,High skill tech staff,2,1,60.0
413241,5087496,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413248,5087497,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413255,5087498,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413262,5087499,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413269,5087500,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413276,5087501,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413283,5087502,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413290,5087503,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413297,5087504,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413304,5087505,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413311,5087506,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413318,5087507,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413325,5087508,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413332,5087509,F,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Managers,2,1,41.0
413339,5087514,F,Y,Y,1,126000.0,Commercial associate,Higher education,Married,Own House,0,0,Laborers,3,1,34.0
413359,5087515,M,N,Y,0,180000.0,Commercial associate,Secondary,Single,Own House,0,0,Laborers,1,1,27.0
413402,5087531,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413418,5087532,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413434,5087533,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,0,27.0
413437,5087534,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413453,5087535,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413454,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413470,5087537,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413486,5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413502,5087539,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413518,5087540,M,N,Y,0,81000.0,Commercial associate,Higher education,Single,Own House,0,0,Laborers,1,1,27.0
413533,5087546,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
413557,5087547,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,40.0
413580,5087548,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,40.0
413603,5087549,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,40.0
413626,5087550,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,40.0
413649,5087552,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
413673,5087553,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,0,40.0
413692,5087554,M,Y,Y,0,126000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,40.0
413881,5087611,F,N,Y,0,157500.0,Working,Higher education,Married,Own House,0,0,Sales staff,2,1,34.0
413888,5087613,F,N,Y,0,157500.0,Working,Higher education,Married,Own House,0,0,Sales staff,2,1,34.0
413895,5087616,F,N,Y,0,157500.0,Working,Higher education,Married,Own House,0,0,Sales staff,2,1,34.0
413902,5087617,M,N,Y,1,180000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,3,0,41.0
413908,5087618,M,N,Y,1,180000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,3,0,41.0
413913,5087624,F,N,Y,0,144000.0,State servant,Secondary,Married,Own House,0,0,Cleaning staff,2,0,50.0
413924,5087626,F,N,N,1,157500.0,Working,Higher education,Married,With parents,0,0,Sales staff,3,1,34.0
413946,5087627,F,N,N,1,157500.0,Working,Higher education,Married,With parents,0,0,Sales staff,3,1,34.0
413968,5087628,F,N,N,1,157500.0,Working,Higher education,Married,With parents,0,0,Sales staff,3,1,34.0
413990,5087629,F,N,N,1,157500.0,Working,Higher education,Married,With parents,0,0,Sales staff,3,1,34.0
414150,5087675,M,Y,N,0,90000.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,39.0
414183,5087676,M,Y,N,0,90000.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,39.0
414205,5087677,M,Y,N,0,90000.0,Working,Secondary,Single,Own House,0,0,Laborers,1,1,39.0
414243,5087698,M,N,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Security staff,2,1,58.0
414261,5087699,M,N,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Security staff,2,0,58.0
414267,5087700,M,N,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Security staff,2,1,58.0
414285,5087701,M,N,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Security staff,2,1,58.0
414303,5087702,M,N,N,0,157500.0,Working,Secondary,Married,Own House,0,0,Security staff,2,1,58.0
414436,5087755,F,N,N,0,180000.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,0,41.0
414449,5087756,F,N,N,0,180000.0,Working,Secondary,Married,Own House,0,0,Sales staff,2,0,41.0
414462,5087766,M,Y,Y,0,130500.0,Working,Secondary,Married,Own House,1,0,Drivers,2,1,53.0
414476,5087772,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Medicine staff,2,1,62.0
414483,5087773,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Medicine staff,2,1,62.0
414490,5087774,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Medicine staff,2,1,62.0
414497,5087775,F,N,N,0,67500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,0,38.0
414502,5087776,F,N,N,0,67500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,0,38.0
414512,5087777,F,N,N,0,67500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,38.0
414540,5087778,F,N,N,0,67500.0,Commercial associate,Secondary,Married,Own House,0,0,Laborers,2,1,38.0
414567,5087806,M,Y,Y,0,202500.0,Working,Secondary,Single,Rented apartment,0,0,Laborers,1,0,29.0
414597,5087810,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414606,5087811,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414615,5087813,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414622,5087814,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414631,5087815,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414638,5087816,F,Y,Y,1,135000.0,Working,Secondary,Separated,Own House,1,0,Sales staff,2,1,32.0
414647,5087819,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414654,5087820,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414661,5087821,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414668,5087824,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414675,5087825,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414682,5087826,M,N,Y,2,112500.0,Working,Secondary,Married,Own House,0,0,Security staff,4,1,43.0
414854,5087845,M,N,Y,2,148500.0,Commercial associate,Secondary,Married,Municipal apartment,1,0,Laborers,4,1,43.0
414858,5087846,M,N,Y,2,148500.0,Commercial associate,Secondary,Married,Municipal apartment,1,0,Laborers,4,1,43.0
414859,5087847,M,N,Y,2,148500.0,Commercial associate,Secondary,Married,Municipal apartment,1,0,Laborers,4,1,43.0
414885,5087848,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414894,5087849,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414903,5087850,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414912,5087851,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414921,5087852,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,0,53.0
414924,5087854,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414933,5087855,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,1,53.0
414942,5087857,F,Y,N,0,202500.0,State servant,Secondary,Married,Own House,0,0,Medicine staff,2,0,53.0
414950,5087861,F,N,Y,1,112500.0,Working,Secondary,Married,Own House,0,0,Private service staff,3,1,31.0
414955,5087862,F,N,Y,1,112500.0,Working,Secondary,Married,Own House,0,0,Private service staff,3,1,31.0
414960,5087863,F,N,Y,1,112500.0,Working,Secondary,Married,Own House,0,0,Private service staff,3,1,31.0
415004,5087879,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415019,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415034,5087881,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415049,5087889,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415064,5087898,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415079,5087899,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415094,5087900,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415109,5087906,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415123,5087907,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415136,5087908,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415151,5087914,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415166,5087915,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,Own House,0,1,Core staff,2,1,60.0
415181,5087916,F,Y,N,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,Laborers,3,1,33.0
415185,5087917,F,Y,N,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,Laborers,3,0,33.0
415188,5087918,F,Y,N,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,Laborers,3,1,33.0
415192,5087919,F,Y,N,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,Laborers,3,1,33.0
415308,5087939,F,N,Y,0,360000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Sales staff,2,1,49.0
415333,5087940,F,N,Y,0,360000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Sales staff,2,1,49.0
415358,5087941,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415364,5087942,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415370,5087943,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415376,5087944,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415382,5087946,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415388,5087947,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415394,5087948,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415400,5087949,F,N,Y,0,72000.0,Working,Secondary,Widow,Own House,1,0,Cleaning staff,1,1,54.0
415405,5087960,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Drivers,2,1,42.0
415412,5087961,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Drivers,2,1,42.0
415419,5087962,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Drivers,2,1,42.0
415426,5087963,M,Y,Y,0,157500.0,Working,Secondary,Married,Own House,0,0,Drivers,2,1,42.0
415560,5087968,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415563,5087969,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415566,5087970,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415569,5087971,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415572,5087972,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415575,5087973,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,Managers,2,1,27.0
415684,5088021,M,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,43.0
415687,5088023,M,Y,Y,0,135000.0,Working,Secondary,Married,Own House,0,0,Laborers,2,1,43.0
415690,5088042,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415697,5088043,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415704,5088044,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415711,5088045,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415718,5088046,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415725,5088047,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415732,5088048,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415739,5088049,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415746,5088050,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415753,5088051,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415760,5088052,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415767,5088053,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415774,5088054,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415781,5088055,F,N,Y,0,216000.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,49.0
415953,5088110,M,Y,Y,1,180000.0,Working,Secondary,Married,Own House,0,0,Drivers,3,1,36.0
415974,5088112,M,Y,Y,1,180000.0,Working,Secondary,Married,Own House,0,0,Drivers,3,1,36.0
415995,5088113,M,Y,Y,1,180000.0,Working,Secondary,Married,Own House,0,0,Drivers,3,1,36.0
416016,5088114,M,Y,Y,1,180000.0,Working,Secondary,Married,Own House,0,0,Drivers,3,1,36.0
416029,5088115,M,Y,Y,1,180000.0,Working,Secondary,Married,Own House,0,0,Drivers,3,1,36.0
416050,5088130,F,N,N,1,270000.0,State servant,Secondary,Married,Own House,0,0,Core staff,3,1,42.0
416073,5088131,F,N,N,1,270000.0,State servant,Secondary,Married,Own House,0,0,Core staff,3,1,42.0
416096,5088132,F,N,N,1,270000.0,State servant,Secondary,Married,Own House,0,0,Core staff,3,1,42.0
416119,5088135,F,N,N,1,270000.0,State servant,Secondary,Married,Own House,0,0,Core staff,3,0,42.0
416131,5088160,F,N,Y,0,270000.0,Working,Secondary,Single,Own House,0,0,Core staff,1,1,35.0
416142,5088161,F,N,Y,0,270000.0,Working,Secondary,Single,Own House,0,0,Core staff,1,1,35.0
416153,5088162,F,N,Y,0,270000.0,Working,Secondary,Single,Own House,0,0,Core staff,1,1,35.0
416164,5088163,F,N,Y,0,270000.0,Working,Secondary,Single,Own House,0,0,Core staff,1,1,35.0
416218,5088173,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416229,5088174,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416240,5088177,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416251,5088179,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416262,5088180,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416273,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,Own House,1,0,Core staff,1,1,53.0
416634,5088221,F,Y,N,0,112500.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,1,28.0
416648,5088222,F,Y,N,0,112500.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,0,28.0
416659,5088223,F,Y,N,0,112500.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,0,28.0
416661,5088224,F,Y,N,0,112500.0,Working,Secondary,Single,Own House,0,0,Medicine staff,1,0,28.0
416736,5088234,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416763,5088235,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416790,5088236,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416817,5088237,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416821,5088238,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416825,5088239,M,N,Y,0,225000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,0,51.0
416838,5088243,M,N,N,0,180000.0,State servant,Secondary,Married,With parents,0,0,Drivers,2,1,27.0
416853,5088244,M,N,N,0,180000.0,State servant,Secondary,Married,With parents,0,0,Drivers,2,1,27.0
416870,5088245,M,N,N,0,180000.0,State servant,Secondary,Married,With parents,0,0,Drivers,2,1,27.0
417020,5088273,F,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,54.0
417035,5088275,F,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,54.0
417050,5088276,F,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,0,54.0
417052,5088279,F,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Sales staff,2,1,54.0
417073,5088281,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
417079,5088282,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
417085,5088283,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
417091,5088284,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
417097,5088285,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
417103,5088286,M,Y,Y,1,225000.0,Commercial associate,Secondary,Married,Own House,0,0,Drivers,3,0,47.0
